Iteration,Learning Rate,Total Error,Number Correct,Percent Correct
27838,0.2,34.71808426,26,50.00%
27839,0.2,34.71750982,26,50.00%
27840,0.2,34.71706867,26,50.00%
27841,0.2,34.71675417,25,48.08%
27842,0.207692308,34.68670102,25,48.08%
27843,0.207692308,34.69562032,25,48.08%
27844,0.207692308,34.69631188,26,50.00%
27845,0.2,34.71899157,27,51.92%
27846,0.192307692,34.75667519,26,50.00%
27847,0.2,34.71888056,27,51.92%
27848,0.192307692,34.76269723,26,50.00%
27849,0.2,34.72034127,27,51.92%
27850,0.192307692,34.76083879,26,50.00%
27851,0.2,34.71923496,26,50.00%
27852,0.2,34.71937921,26,50.00%
27853,0.2,34.71702565,26,50.00%
27854,0.2,34.71681907,26,50.00%
27855,0.2,34.71703725,26,50.00%
27856,0.2,34.71739732,26,50.00%
27857,0.2,34.71781802,26,50.00%
27858,0.2,34.71827011,27,51.92%
27859,0.192307692,34.75443522,26,50.00%
27860,0.2,34.71730708,26,50.00%
27861,0.2,34.72039081,27,51.92%
27862,0.192307692,34.75278995,26,50.00%
27863,0.2,34.71618403,26,50.00%
27864,0.2,34.71946713,27,51.92%
27865,0.192307692,34.75040586,26,50.00%
27866,0.2,34.71468551,26,50.00%
27867,0.2,34.71833345,27,51.92%
27868,0.192307692,34.74805792,26,50.00%
27869,0.2,34.7131017,26,50.00%
27870,0.2,34.7170661,27,51.92%
27871,0.192307692,34.74574625,26,50.00%
27872,0.2,34.71146636,26,50.00%
27873,0.2,34.71566226,27,51.92%
27874,0.192307692,34.74342826,26,50.00%
27875,0.2,34.70976457,26,50.00%
27876,0.2,34.71410205,27,51.92%
27877,0.192307692,34.74105737,26,50.00%
27878,0.2,34.70796969,26,50.00%
27879,0.2,34.71236789,27,51.92%
27880,0.192307692,34.73859831,26,50.00%
27881,0.2,34.70605963,26,50.00%
27882,0.2,34.71045126,27,51.92%
27883,0.192307692,34.73603076,26,50.00%
27884,0.2,34.70402212,26,50.00%
27885,0.2,34.70835353,27,51.92%
27886,0.192307692,34.73334806,26,50.00%
27887,0.2,34.70185508,26,50.00%
27888,0.2,34.70608454,27,51.92%
27889,0.192307692,34.73055423,26,50.00%
27890,0.2,34.69956492,26,50.00%
27891,0.2,34.70366045,27,51.92%
27892,0.192307692,34.7276608,26,50.00%
27893,0.2,34.69716432,26,50.00%
27894,0.2,34.70110156,27,51.92%
27895,0.192307692,34.72468395,27,51.92%
27896,0.192307692,34.72556551,26,50.00%
27897,0.2,34.69661466,26,50.00%
27898,0.2,34.69742129,27,51.92%
27899,0.192307692,34.71971956,27,51.92%
27900,0.192307692,34.72061779,26,50.00%
27901,0.2,34.69250445,26,50.00%
27902,0.2,34.69291105,27,51.92%
27903,0.192307692,34.7145724,27,51.92%
27904,0.192307692,34.71565601,26,50.00%
27905,0.2,34.68828729,26,50.00%
27906,0.2,34.68841136,27,51.92%
27907,0.192307692,34.70962779,27,51.92%
27908,0.192307692,34.71094233,26,50.00%
27909,0.2,34.68418807,26,50.00%
27910,0.2,34.68404223,26,50.00%
27911,0.2,34.68009508,27,51.92%
27912,0.192307692,34.70325937,27,51.92%
27913,0.192307692,34.70552784,26,50.00%
27914,0.2,34.67938108,26,50.00%
27915,0.2,34.67913388,26,50.00%
27916,0.2,34.67521853,27,51.92%
27917,0.192307692,34.69833845,27,51.92%
27918,0.192307692,34.70107149,26,50.00%
27919,0.2,34.6752564,27,51.92%
27920,0.192307692,34.69977295,27,51.92%
27921,0.192307692,34.69972054,26,50.00%
27922,0.2,34.67346761,27,51.92%
27923,0.192307692,34.69664545,26,50.00%
27924,0.2,34.66840887,27,51.92%
27925,0.192307692,34.69368446,26,50.00%
27926,0.2,34.66614771,27,51.92%
27927,0.192307692,34.69153718,26,50.00%
27928,0.2,34.66425475,27,51.92%
27929,0.192307692,34.68958101,26,50.00%
27930,0.2,34.66251324,27,51.92%
27931,0.192307692,34.6877328,26,50.00%
27932,0.2,34.66087305,27,51.92%
27933,0.192307692,34.68596209,26,50.00%
27934,0.2,34.65930766,27,51.92%
27935,0.192307692,34.68425091,26,50.00%
27936,0.2,34.65780031,27,51.92%
27937,0.192307692,34.68258813,26,50.00%
27938,0.2,34.6563402,27,51.92%
27939,0.192307692,34.68096675,26,50.00%
27940,0.2,34.65492025,27,51.92%
27941,0.192307692,34.67938231,26,50.00%
27942,0.2,34.65353567,27,51.92%
27943,0.192307692,34.67783185,26,50.00%
27944,0.2,34.65218313,27,51.92%
27945,0.192307692,34.67631326,26,50.00%
27946,0.2,34.65086018,27,51.92%
27947,0.192307692,34.67482497,26,50.00%
27948,0.2,34.64956493,27,51.92%
27949,0.192307692,34.67336565,26,50.00%
27950,0.2,34.64829581,27,51.92%
27951,0.192307692,34.67193409,26,50.00%
27952,0.2,34.64705144,27,51.92%
27953,0.192307692,34.67052911,26,50.00%
27954,0.2,34.64583053,28,53.85%
27955,0.184615385,34.71108306,26,50.00%
27956,0.2,34.65769377,28,53.85%
27957,0.184615385,34.71298032,26,50.00%
27958,0.2,34.65894621,27,51.92%
27959,0.192307692,34.6704777,26,50.00%
27960,0.2,34.64399452,28,53.85%
27961,0.184615385,34.70577163,26,50.00%
27962,0.2,34.65585506,27,51.92%
27963,0.192307692,34.66804023,25,48.08%
27964,0.207692308,34.63218424,27,51.92%
27965,0.192307692,34.65901718,25,48.08%
27966,0.207692308,34.6206271,27,51.92%
27967,0.192307692,34.65414813,26,50.00%
27968,0.2,34.62610797,28,53.85%
27969,0.184615385,34.69564493,26,50.00%
27970,0.2,34.64464659,27,51.92%
27971,0.192307692,34.66060477,26,50.00%
27972,0.2,34.63486728,28,53.85%
27973,0.184615385,34.69838797,26,50.00%
27974,0.2,34.64846395,27,51.92%
27975,0.192307692,34.66084306,26,50.00%
27976,0.2,34.63532753,27,51.92%
27977,0.192307692,34.65581298,25,48.08%
27978,0.207692308,34.62333816,27,51.92%
27979,0.192307692,34.65058634,25,48.08%
27980,0.207692308,34.61350595,27,51.92%
27981,0.192307692,34.64610965,27,51.92%
27982,0.192307692,34.64537525,27,51.92%
27983,0.192307692,34.65423593,27,51.92%
27984,0.192307692,34.65825155,27,51.92%
27985,0.192307692,34.66043831,27,51.92%
27986,0.192307692,34.66176882,27,51.92%
27987,0.192307692,34.66262444,26,50.00%
27988,0.2,34.63753078,27,51.92%
27989,0.192307692,34.65310163,25,48.08%
27990,0.207692308,34.62147748,27,51.92%
27991,0.192307692,34.64520883,25,48.08%
27992,0.207692308,34.61006891,27,51.92%
27993,0.192307692,34.63986267,25,48.08%
27994,0.207692308,34.60522811,27,51.92%
27995,0.192307692,34.63728517,27,51.92%
27996,0.192307692,34.63696684,27,51.92%
27997,0.192307692,34.64608803,27,51.92%
27998,0.192307692,34.65028928,27,51.92%
27999,0.192307692,34.65262072,27,51.92%
28000,0.192307692,34.65405956,27,51.92%
28001,0.192307692,34.65499201,26,50.00%
28002,0.2,34.63040542,27,51.92%
28003,0.192307692,34.64543552,26,50.00%
28004,0.2,34.62344157,27,51.92%
28005,0.192307692,34.64215698,25,48.08%
28006,0.207692308,34.61316732,27,51.92%
28007,0.192307692,34.63560491,25,48.08%
28008,0.207692308,34.60295049,27,51.92%
28009,0.192307692,34.63054456,27,51.92%
28010,0.192307692,34.63028588,27,51.92%
28011,0.192307692,34.63906837,27,51.92%
28012,0.192307692,34.64309138,27,51.92%
28013,0.192307692,34.64535343,27,51.92%
28014,0.192307692,34.64678075,27,51.92%
28015,0.192307692,34.64773234,27,51.92%
28016,0.192307692,34.64837921,27,51.92%
28017,0.192307692,34.64882243,27,51.92%
28018,0.192307692,34.64912973,27,51.92%
28019,0.192307692,34.64934872,27,51.92%
28020,0.192307692,34.64951303,27,51.92%
28021,0.192307692,34.64964629,27,51.92%
28022,0.192307692,34.64976478,27,51.92%
28023,0.192307692,34.64987948,27,51.92%
28024,0.192307692,34.64999753,27,51.92%
28025,0.192307692,34.65012328,27,51.92%
28026,0.192307692,34.65025908,27,51.92%
28027,0.192307692,34.65040585,27,51.92%
28028,0.192307692,34.65056346,27,51.92%
28029,0.192307692,34.65073108,27,51.92%
28030,0.192307692,34.65090738,27,51.92%
28031,0.192307692,34.65109073,27,51.92%
28032,0.192307692,34.65127927,27,51.92%
28033,0.192307692,34.65147105,27,51.92%
28034,0.192307692,34.65166412,27,51.92%
28035,0.192307692,34.65185651,27,51.92%
28036,0.192307692,34.65204634,27,51.92%
28037,0.192307692,34.65223181,27,51.92%
28038,0.192307692,34.65241124,27,51.92%
28039,0.192307692,34.65258304,27,51.92%
28040,0.192307692,34.65274577,27,51.92%
28041,0.192307692,34.65289812,27,51.92%
28042,0.192307692,34.65303889,27,51.92%
28043,0.192307692,34.65316702,27,51.92%
28044,0.192307692,34.65328155,27,51.92%
28045,0.192307692,34.65338166,27,51.92%
28046,0.192307692,34.65346663,27,51.92%
28047,0.192307692,34.65353582,27,51.92%
28048,0.192307692,34.65358871,27,51.92%
28049,0.192307692,34.65362485,27,51.92%
28050,0.192307692,34.65364388,27,51.92%
28051,0.192307692,34.65364552,27,51.92%
28052,0.192307692,34.65362955,27,51.92%
28053,0.192307692,34.6535958,27,51.92%
28054,0.192307692,34.65354418,27,51.92%
28055,0.192307692,34.65347463,27,51.92%
28056,0.192307692,34.65338716,27,51.92%
28057,0.192307692,34.65328181,27,51.92%
28058,0.192307692,34.65315865,27,51.92%
28059,0.192307692,34.6530178,27,51.92%
28060,0.192307692,34.65285941,27,51.92%
28061,0.192307692,34.65268366,27,51.92%
28062,0.192307692,34.65249076,27,51.92%
28063,0.192307692,34.65228092,27,51.92%
28064,0.192307692,34.6520544,27,51.92%
28065,0.192307692,34.65181147,27,51.92%
28066,0.192307692,34.65155241,27,51.92%
28067,0.192307692,34.65127752,27,51.92%
28068,0.192307692,34.65098713,27,51.92%
28069,0.192307692,34.65068156,27,51.92%
28070,0.192307692,34.65036115,27,51.92%
28071,0.192307692,34.65002625,27,51.92%
28072,0.192307692,34.64967722,27,51.92%
28073,0.192307692,34.64931441,27,51.92%
28074,0.192307692,34.6489382,27,51.92%
28075,0.192307692,34.64854896,27,51.92%
28076,0.192307692,34.64814708,27,51.92%
28077,0.192307692,34.64773293,27,51.92%
28078,0.192307692,34.64730689,27,51.92%
28079,0.192307692,34.64686935,27,51.92%
28080,0.192307692,34.64642069,27,51.92%
28081,0.192307692,34.6459613,27,51.92%
28082,0.192307692,34.64549155,27,51.92%
28083,0.192307692,34.64501183,27,51.92%
28084,0.192307692,34.64452251,27,51.92%
28085,0.192307692,34.64402398,27,51.92%
28086,0.192307692,34.64351659,27,51.92%
28087,0.192307692,34.64300071,27,51.92%
28088,0.192307692,34.64247671,27,51.92%
28089,0.192307692,34.64194495,27,51.92%
28090,0.192307692,34.64140577,27,51.92%
28091,0.192307692,34.64085952,27,51.92%
28092,0.192307692,34.64030654,27,51.92%
28093,0.192307692,34.63974716,27,51.92%
28094,0.192307692,34.6391817,27,51.92%
28095,0.192307692,34.6386105,27,51.92%
28096,0.192307692,34.63803385,27,51.92%
28097,0.192307692,34.63745207,27,51.92%
28098,0.192307692,34.63686545,27,51.92%
28099,0.192307692,34.63627428,27,51.92%
28100,0.192307692,34.63567884,27,51.92%
28101,0.192307692,34.63507941,27,51.92%
28102,0.192307692,34.63447626,27,51.92%
28103,0.192307692,34.63386965,27,51.92%
28104,0.192307692,34.63325982,27,51.92%
28105,0.192307692,34.63264703,27,51.92%
28106,0.192307692,34.6320315,27,51.92%
28107,0.192307692,34.63141347,27,51.92%
28108,0.192307692,34.63079316,27,51.92%
28109,0.192307692,34.63017078,27,51.92%
28110,0.192307692,34.62954654,27,51.92%
28111,0.192307692,34.62892064,27,51.92%
28112,0.192307692,34.62829327,27,51.92%
28113,0.192307692,34.62766461,27,51.92%
28114,0.192307692,34.62703485,27,51.92%
28115,0.192307692,34.62640415,27,51.92%
28116,0.192307692,34.62577268,27,51.92%
28117,0.192307692,34.62514059,27,51.92%
28118,0.192307692,34.62450805,27,51.92%
28119,0.192307692,34.62387518,27,51.92%
28120,0.192307692,34.62324215,27,51.92%
28121,0.192307692,34.62260906,27,51.92%
28122,0.192307692,34.62197607,27,51.92%
28123,0.192307692,34.62134328,27,51.92%
28124,0.192307692,34.62071081,27,51.92%
28125,0.192307692,34.62007878,27,51.92%
28126,0.192307692,34.61944729,27,51.92%
28127,0.192307692,34.61881645,27,51.92%
28128,0.192307692,34.61818634,27,51.92%
28129,0.192307692,34.61755707,27,51.92%
28130,0.192307692,34.61692873,27,51.92%
28131,0.192307692,34.61630138,27,51.92%
28132,0.192307692,34.61567513,27,51.92%
28133,0.192307692,34.61505003,27,51.92%
28134,0.192307692,34.61442617,27,51.92%
28135,0.192307692,34.61380362,27,51.92%
28136,0.192307692,34.61318243,27,51.92%
28137,0.192307692,34.61256268,27,51.92%
28138,0.192307692,34.61194441,27,51.92%
28139,0.192307692,34.61132769,27,51.92%
28140,0.192307692,34.61071257,27,51.92%
28141,0.192307692,34.6100991,27,51.92%
28142,0.192307692,34.60948733,27,51.92%
28143,0.192307692,34.60887731,27,51.92%
28144,0.192307692,34.60826908,27,51.92%
28145,0.192307692,34.60766267,27,51.92%
28146,0.192307692,34.60705814,27,51.92%
28147,0.192307692,34.60645551,27,51.92%
28148,0.192307692,34.60585483,27,51.92%
28149,0.192307692,34.60525613,27,51.92%
28150,0.192307692,34.60465943,27,51.92%
28151,0.192307692,34.60406478,27,51.92%
28152,0.192307692,34.60347221,27,51.92%
28153,0.192307692,34.60288173,27,51.92%
28154,0.192307692,34.60229338,27,51.92%
28155,0.192307692,34.60170719,27,51.92%
28156,0.192307692,34.60112318,27,51.92%
28157,0.192307692,34.60054138,27,51.92%
28158,0.192307692,34.59996181,27,51.92%
28159,0.192307692,34.59938449,27,51.92%
28160,0.192307692,34.59880945,27,51.92%
28161,0.192307692,34.59823671,27,51.92%
28162,0.192307692,34.59766629,27,51.92%
28163,0.192307692,34.59709821,27,51.92%
28164,0.192307692,34.5965325,27,51.92%
28165,0.192307692,34.59596918,27,51.92%
28166,0.192307692,34.59540825,27,51.92%
28167,0.192307692,34.59484976,27,51.92%
28168,0.192307692,34.59429371,27,51.92%
28169,0.192307692,34.59374013,27,51.92%
28170,0.192307692,34.59318904,27,51.92%
28171,0.192307692,34.59264046,27,51.92%
28172,0.192307692,34.59209441,27,51.92%
28173,0.192307692,34.5915509,27,51.92%
28174,0.192307692,34.59100997,27,51.92%
28175,0.192307692,34.59047163,27,51.92%
28176,0.192307692,34.58993591,27,51.92%
28177,0.192307692,34.58940282,27,51.92%
28178,0.192307692,34.58887239,27,51.92%
28179,0.192307692,34.58834465,27,51.92%
28180,0.192307692,34.5878196,27,51.92%
28181,0.192307692,34.58729729,27,51.92%
28182,0.192307692,34.58677773,27,51.92%
28183,0.192307692,34.58626094,27,51.92%
28184,0.192307692,34.58574696,27,51.92%
28185,0.192307692,34.5852358,27,51.92%
28186,0.192307692,34.5847275,27,51.92%
28187,0.192307692,34.58422209,27,51.92%
28188,0.192307692,34.58371958,27,51.92%
28189,0.192307692,34.58322001,27,51.92%
28190,0.192307692,34.58272341,27,51.92%
28191,0.192307692,34.5822298,27,51.92%
28192,0.192307692,34.58173923,27,51.92%
28193,0.192307692,34.58125171,27,51.92%
28194,0.192307692,34.58076729,27,51.92%
28195,0.192307692,34.58028599,27,51.92%
28196,0.192307692,34.57980785,27,51.92%
28197,0.192307692,34.57933291,27,51.92%
28198,0.192307692,34.5788612,27,51.92%
28199,0.192307692,34.57839276,27,51.92%
28200,0.192307692,34.57792762,27,51.92%
28201,0.192307692,34.57746583,27,51.92%
28202,0.192307692,34.57700742,27,51.92%
28203,0.192307692,34.57655244,27,51.92%
28204,0.192307692,34.57610093,27,51.92%
28205,0.192307692,34.57565293,27,51.92%
28206,0.192307692,34.57520848,27,51.92%
28207,0.192307692,34.57476764,27,51.92%
28208,0.192307692,34.57433044,27,51.92%
28209,0.192307692,34.57389694,27,51.92%
28210,0.192307692,34.57346718,27,51.92%
28211,0.192307692,34.57304122,27,51.92%
28212,0.192307692,34.5726191,27,51.92%
28213,0.192307692,34.57220089,27,51.92%
28214,0.192307692,34.57178663,27,51.92%
28215,0.192307692,34.57137638,27,51.92%
28216,0.192307692,34.5709702,27,51.92%
28217,0.192307692,34.57056815,27,51.92%
28218,0.192307692,34.57017029,27,51.92%
28219,0.192307692,34.56977667,27,51.92%
28220,0.192307692,34.56938737,27,51.92%
28221,0.192307692,34.56900245,27,51.92%
28222,0.192307692,34.56862198,27,51.92%
28223,0.192307692,34.56824601,27,51.92%
28224,0.192307692,34.56787464,27,51.92%
28225,0.192307692,34.56750793,27,51.92%
28226,0.192307692,34.56714595,27,51.92%
28227,0.192307692,34.56678877,27,51.92%
28228,0.192307692,34.56643649,27,51.92%
28229,0.192307692,34.56608918,27,51.92%
28230,0.192307692,34.56574693,27,51.92%
28231,0.192307692,34.56540981,27,51.92%
28232,0.192307692,34.56507792,27,51.92%
28233,0.192307692,34.56475135,27,51.92%
28234,0.192307692,34.56443019,27,51.92%
28235,0.192307692,34.56411454,27,51.92%
28236,0.192307692,34.56380449,27,51.92%
28237,0.192307692,34.56350015,27,51.92%
28238,0.192307692,34.56320162,27,51.92%
28239,0.192307692,34.56290901,27,51.92%
28240,0.192307692,34.56262243,27,51.92%
28241,0.192307692,34.562342,27,51.92%
28242,0.192307692,34.56206782,27,51.92%
28243,0.192307692,34.56180003,27,51.92%
28244,0.192307692,34.56153875,27,51.92%
28245,0.192307692,34.5612841,27,51.92%
28246,0.192307692,34.56103622,27,51.92%
28247,0.192307692,34.56079525,27,51.92%
28248,0.192307692,34.56056132,27,51.92%
28249,0.192307692,34.56033459,27,51.92%
28250,0.192307692,34.5601152,27,51.92%
28251,0.192307692,34.55990331,27,51.92%
28252,0.192307692,34.55969908,27,51.92%
28253,0.192307692,34.55950268,27,51.92%
28254,0.192307692,34.55931428,27,51.92%
28255,0.192307692,34.55913405,27,51.92%
28256,0.192307692,34.55896219,27,51.92%
28257,0.192307692,34.55879887,27,51.92%
28258,0.192307692,34.5586443,27,51.92%
28259,0.192307692,34.55849869,27,51.92%
28260,0.192307692,34.55836224,27,51.92%
28261,0.192307692,34.55823517,27,51.92%
28262,0.192307692,34.55811771,27,51.92%
28263,0.192307692,34.55801009,27,51.92%
28264,0.192307692,34.55791257,27,51.92%
28265,0.192307692,34.55782538,27,51.92%
28266,0.192307692,34.55774881,27,51.92%
28267,0.192307692,34.55768311,27,51.92%
28268,0.192307692,34.55762858,27,51.92%
28269,0.192307692,34.55758551,27,51.92%
28270,0.192307692,34.5575542,27,51.92%
28271,0.192307692,34.55753498,27,51.92%
28272,0.192307692,34.55752818,27,51.92%
28273,0.192307692,34.55753414,27,51.92%
28274,0.192307692,34.55755323,27,51.92%
28275,0.192307692,34.55758583,27,51.92%
28276,0.192307692,34.55763231,27,51.92%
28277,0.192307692,34.5576931,27,51.92%
28278,0.192307692,34.55776862,26,50.00%
28279,0.2,34.54940004,26,50.00%
28280,0.2,34.5408548,26,50.00%
28281,0.2,34.53180088,26,50.00%
28282,0.2,34.52474232,26,50.00%
28283,0.2,34.51844987,26,50.00%
28284,0.2,34.51264086,26,50.00%
28285,0.2,34.50718155,26,50.00%
28286,0.2,34.50198344,26,50.00%
28287,0.2,34.49698774,27,51.92%
28288,0.192307692,34.48531466,27,51.92%
28289,0.192307692,34.48615635,26,50.00%
28290,0.2,34.48574187,26,50.00%
28291,0.2,34.48618433,27,51.92%
28292,0.192307692,34.47530277,27,51.92%
28293,0.192307692,34.47784218,26,50.00%
28294,0.2,34.47671014,26,50.00%
28295,0.2,34.4759526,27,51.92%
28296,0.192307692,34.46617595,27,51.92%
28297,0.192307692,34.4705616,27,51.92%
28298,0.192307692,34.47590821,26,50.00%
28299,0.2,34.47060877,26,50.00%
28300,0.2,34.46731665,27,51.92%
28301,0.192307692,34.45886388,27,51.92%
28302,0.192307692,34.46521848,27,51.92%
28303,0.192307692,34.47102937,27,51.92%
28304,0.192307692,34.47363457,27,51.92%
28305,0.192307692,34.47531149,27,51.92%
28306,0.192307692,34.47667523,27,51.92%
28307,0.192307692,34.47787063,27,51.92%
28308,0.192307692,34.47894279,27,51.92%
28309,0.192307692,34.4799219,27,51.92%
28310,0.192307692,34.48083505,27,51.92%
28311,0.192307692,34.48170569,27,51.92%
28312,0.192307692,34.48255291,27,51.92%
28313,0.192307692,34.48339175,27,51.92%
28314,0.192307692,34.48423388,27,51.92%
28315,0.192307692,34.48508835,27,51.92%
28316,0.192307692,34.48596211,27,51.92%
28317,0.192307692,34.4868605,27,51.92%
28318,0.192307692,34.4877876,27,51.92%
28319,0.192307692,34.48874645,27,51.92%
28320,0.192307692,34.48973927,27,51.92%
28321,0.192307692,34.49076762,27,51.92%
28322,0.192307692,34.49183254,27,51.92%
28323,0.192307692,34.49293464,27,51.92%
28324,0.192307692,34.49407422,27,51.92%
28325,0.192307692,34.49525136,27,51.92%
28326,0.192307692,34.49646594,27,51.92%
28327,0.192307692,34.49771777,27,51.92%
28328,0.192307692,34.49900659,27,51.92%
28329,0.192307692,34.50033214,27,51.92%
28330,0.192307692,34.50169422,27,51.92%
28331,0.192307692,34.5030927,27,51.92%
28332,0.192307692,34.50452753,27,51.92%
28333,0.192307692,34.50599881,27,51.92%
28334,0.192307692,34.50750681,27,51.92%
28335,0.192307692,34.50905195,27,51.92%
28336,0.192307692,34.51063484,27,51.92%
28337,0.192307692,34.51225629,27,51.92%
28338,0.192307692,34.51391734,27,51.92%
28339,0.192307692,34.51561924,26,50.00%
28340,0.2,34.50739263,26,50.00%
28341,0.2,34.49607446,26,50.00%
28342,0.2,34.48718637,26,50.00%
28343,0.2,34.48057485,26,50.00%
28344,0.2,34.47481884,26,50.00%
28345,0.2,34.46959289,26,50.00%
28346,0.2,34.46475004,27,51.92%
28347,0.192307692,34.45615561,27,51.92%
28348,0.192307692,34.46106342,26,50.00%
28349,0.2,34.46045629,26,50.00%
28350,0.2,34.45803369,27,51.92%
28351,0.192307692,34.4483925,27,51.92%
28352,0.192307692,34.4534778,27,51.92%
28353,0.192307692,34.45925113,26,50.00%
28354,0.2,34.45476485,26,50.00%
28355,0.2,34.45034338,27,51.92%
28356,0.192307692,34.44080849,27,51.92%
28357,0.192307692,34.44703687,27,51.92%
28358,0.192307692,34.4529408,27,51.92%
28359,0.192307692,34.45584726,26,50.00%
28360,0.2,34.44974319,26,50.00%
28361,0.2,34.4435779,27,51.92%
28362,0.192307692,34.43458672,27,51.92%
28363,0.192307692,34.44213307,27,51.92%
28364,0.192307692,34.44828805,27,51.92%
28365,0.192307692,34.45133151,26,50.00%
28366,0.2,34.44487594,26,50.00%
28367,0.2,34.43783374,27,51.92%
28368,0.192307692,34.42931773,27,51.92%
28369,0.192307692,34.43783035,27,51.92%
28370,0.192307692,34.44429389,27,51.92%
28371,0.192307692,34.44756232,26,50.00%
28372,0.2,34.44090386,26,50.00%
28373,0.2,34.43320481,27,51.92%
28374,0.192307692,34.42509037,27,51.92%
28375,0.192307692,34.43437731,27,51.92%
28376,0.192307692,34.44113107,27,51.92%
28377,0.192307692,34.44462108,27,51.92%
28378,0.192307692,34.44726283,26,50.00%
28379,0.2,34.43996417,26,50.00%
28380,0.2,34.43094282,27,51.92%
28381,0.192307692,34.42322677,27,51.92%
28382,0.192307692,34.43328834,27,51.92%
28383,0.192307692,34.44023875,27,51.92%
28384,0.192307692,34.44388454,27,51.92%
28385,0.192307692,34.44669699,26,50.00%
28386,0.2,34.43921645,26,50.00%
28387,0.2,34.4294813,27,51.92%
28388,0.192307692,34.4220551,27,51.92%
28389,0.192307692,34.43261508,27,51.92%
28390,0.192307692,34.43975658,27,51.92%
28391,0.192307692,34.44357582,26,50.00%
28392,0.2,34.43643572,26,50.00%
28393,0.2,34.42691184,27,51.92%
28394,0.192307692,34.41965169,27,51.92%
28395,0.192307692,34.43044183,27,51.92%
28396,0.192307692,34.43779126,27,51.92%
28397,0.192307692,34.44179729,27,51.92%
28398,0.192307692,34.44497284,26,50.00%
28399,0.2,34.43738226,26,50.00%
28400,0.2,34.42698587,27,51.92%
28401,0.192307692,34.41995144,27,51.92%
28402,0.192307692,34.43118152,27,51.92%
28403,0.192307692,34.43861677,27,51.92%
28404,0.192307692,34.44270785,26,50.00%
28405,0.2,34.43542003,26,50.00%
28406,0.2,34.42525347,27,51.92%
28407,0.192307692,34.41833321,27,51.92%
28408,0.192307692,34.42971389,27,51.92%
28409,0.192307692,34.43730571,27,51.92%
28410,0.192307692,34.44154648,27,51.92%
28411,0.192307692,34.44499309,26,50.00%
28412,0.2,34.43729102,26,50.00%
28413,0.2,34.42629623,27,51.92%
28414,0.192307692,34.41960435,27,51.92%
28415,0.192307692,34.43142067,27,51.92%
28416,0.192307692,34.43909476,27,51.92%
28417,0.192307692,34.44342494,26,50.00%
28418,0.2,34.43602292,26,50.00%
28419,0.2,34.42526838,27,51.92%
28420,0.192307692,34.41868437,27,51.92%
28421,0.192307692,34.4306343,27,51.92%
28422,0.192307692,34.43846227,27,51.92%
28423,0.192307692,34.44294494,27,51.92%
28424,0.192307692,34.4466849,26,50.00%
28425,0.2,34.43891031,26,50.00%
28426,0.2,34.42732977,27,51.92%
28427,0.192307692,34.42104759,27,51.92%
28428,0.192307692,34.43351447,27,51.92%
28429,0.192307692,34.44147054,27,51.92%
28430,0.192307692,34.44608798,26,50.00%
28431,0.2,34.43859299,26,50.00%
28432,0.2,34.42721088,27,51.92%
28433,0.192307692,34.42109094,27,51.92%
28434,0.192307692,34.4337393,27,51.92%
28435,0.192307692,34.44187628,27,51.92%
28436,0.192307692,34.44667452,26,50.00%
28437,0.2,34.43921449,26,50.00%
28438,0.2,34.42769688,27,51.92%
28439,0.192307692,34.42177533,27,51.92%
28440,0.192307692,34.43473814,27,51.92%
28441,0.192307692,34.44304535,27,51.92%
28442,0.192307692,34.44800884,26,50.00%
28443,0.2,34.44051689,26,50.00%
28444,0.2,34.42872626,27,51.92%
28445,0.192307692,34.42308029,27,51.92%
28446,0.192307692,34.43646131,27,51.92%
28447,0.192307692,34.44496739,27,51.92%
28448,0.192307692,34.45012325,26,50.00%
28449,0.2,34.44258049,26,50.00%
28450,0.2,34.43043975,27,51.92%
28451,0.192307692,34.42516351,27,51.92%
28452,0.192307692,34.43906437,27,51.92%
28453,0.192307692,34.44781314,27,51.92%
28454,0.192307692,34.45320569,26,50.00%
28455,0.2,34.44560852,26,50.00%
28456,0.2,34.43305788,27,51.92%
28457,0.192307692,34.42826763,27,51.92%
28458,0.192307692,34.4428059,27,51.92%
28459,0.192307692,34.45185394,27,51.92%
28460,0.192307692,34.45754249,26,50.00%
28461,0.2,34.44989655,26,50.00%
28462,0.2,34.43687934,27,51.92%
28463,0.192307692,34.4327252,27,51.92%
28464,0.192307692,34.44805194,27,51.92%
28465,0.192307692,34.45747376,26,50.00%
28466,0.2,34.45064141,26,50.00%
28467,0.2,34.43795863,27,51.92%
28468,0.192307692,34.43412125,27,51.92%
28469,0.192307692,34.44971354,27,51.92%
28470,0.192307692,34.45941251,26,50.00%
28471,0.2,34.45266003,26,50.00%
28472,0.2,34.43989108,27,51.92%
28473,0.192307692,34.43643858,26,50.00%
28474,0.2,34.44126103,25,48.08%
28475,0.207692308,34.45774536,26,50.00%
28476,0.2,34.42787468,26,50.00%
28477,0.2,34.41601475,26,50.00%
28478,0.2,34.41199003,26,50.00%
28479,0.2,34.40810543,26,50.00%
28480,0.2,34.40422462,26,50.00%
28481,0.2,34.40032078,26,50.00%
28482,0.2,34.39639523,26,50.00%
28483,0.2,34.39245838,26,50.00%
28484,0.2,34.3885226,26,50.00%
28485,0.2,34.38460055,26,50.00%
28486,0.2,34.38070552,26,50.00%
