1.61,2.14,1.85
1.92,2.36,2.13
1.08,1.44,1.24
1.06,1.24,1.15
1.11,1.37,1.23
1.93,2.39,2.14
2.04,2.47,2.24
.88,1.25,1.04
1.05,1.31,1.17
1.57,2.23,1.88
1.48,1.91,1.67
1.93,2.35,2.13
1.90,2.23,2.06
.91,1.30,1.09
1.59,2.28,1.91
1.66,2.30,1.96
2.22,2.73,2.46
1.60,2.15,1.85
1.89,2.35,2.12
1.10,1.39,1.23
1.08,1.20,1.14
1.08,1.32,1.20
1.90,2.33,2.10
2.02,2.52,2.25
.86,1.20,1.01
1.06,1.25,1.14
1.56,2.29,1.91
1.47,1.89,1.66
1.89,2.38,2.11
1.89,2.20,2.03
.94,1.36,1.12
1.59,2.15,1.85
1.64,2.33,1.96
