0.9,1.27,1.06
1.27,1.69,1.47
0.92,1.18,1.04
0.92,1.1,1
1.05,1.26,1.15
1.07,1.33,1.2
0.96,1.3,1.1
0.94,1.38,1.11
1.15,1.61,1.37
1.2,1.52,1.35
